"name";"active";"quantity";"price";"visibility";"image url";"diamenty zegarki slub?";"";"wiktorianska";"pavoni";"studio y";"eternel";"eclpise";"fruit";"jubile";"flow";"categores";"";"";""
"Pierścionek z diamentami i szmaragdem";"1";"456";"1995";"both";"http://localhost/BE-projekt/img/bizuteria/pierscionki/135Pierścionek z diamentami i szmaragdem.jpg";"19";"11";"";"";"";"";"";"";"";"";"19,11,,,,,,,,";"";"";""
"Złoty pierścionek z diamentem";"1";"413";"1695";"both";"http://localhost/BE-projekt/img/bizuteria/pierscionki/136Złoty pierścionek z diamentem.jpg";"19";"11";"";"";"";"";"";"";"";"";"19,11,,,,,,,,";"";"";""
"Pierścionek z diamentami i kwarcem różowym";"1";"493";"1495";"both";"http://localhost/BE-projekt/img/bizuteria/pierscionki/137Pierścionek z diamentami i kwarcem różowym.jpg";"19";"11";"";"";"";"";"";"";"";"";"19,11,,,,,,,,";"";"";""
"Pierścionek z diamentami i rubinem";"1";"430";"1995";"both";"http://localhost/BE-projekt/img/bizuteria/pierscionki/138Pierścionek z diamentami i rubinem.jpg";"19";"11";"";"";"";"";"";"";"";"";"19,11,,,,,,,,";"";"";""
"Złoty pierścionek z diamentami";"1";"425";"2795";"both";"http://localhost/BE-projekt/img/bizuteria/pierscionki/139Złoty pierścionek z diamentami.jpg";"19";"11";"";"";"";"";"";"";"";"";"19,11,,,,,,,,";"";"";""
"Złoty pierścionek";"1";"411";"3495";"both";"http://localhost/BE-projekt/img/bizuteria/pierscionki/140Złoty pierścionek.jpg";"";"11";"";"";"";"";"";"";"";"";",11,,,,,,,,";"";"";""
"Scarlett – srebrny pierścionek";"1";"494";"3895";"both";"http://localhost/BE-projekt/img/bizuteria/pierscionki/141Scarlett – srebrny pierścionek.jpg";"";"11";"";"";"";"";"";"";"";"";",11,,,,,,,,";"";"";""
"Scarlett – srebrny pierścionek";"1";"402";"3395";"both";"http://localhost/BE-projekt/img/bizuteria/pierscionki/142Scarlett – srebrny pierścionek.jpg";"";"11";"";"";"";"";"";"";"";"";",11,,,,,,,,";"";"";""
"Scarlett – srebrny pierścionek";"1";"438";"1149";"both";"http://localhost/BE-projekt/img/bizuteria/pierscionki/143Scarlett – srebrny pierścionek.jpg";"";"11";"";"";"";"";"";"";"";"";",11,,,,,,,,";"";"";""
"Jubilé - złota zawieszka z London Blue topazem i diamentami";"1";"434";"799";"both";"http://localhost/BE-projekt/img/bizuteria/zawieszki/0Jubilé - złota zawieszka z London Blue topazem i diamentami.jpg";"20";"14";"";"";"";"";"";"";"112";"";"20,14,,,,,,,112,";"";"";""
"Metropolitan - zawieszka z diamentami";"1";"486";"315";"both";"http://localhost/BE-projekt/img/bizuteria/zawieszki/1Metropolitan - zawieszka z diamentami.jpg";"20";"14";"";"";"";"";"";"";"";"";"20,14,,,,,,,,";"";"";""
"Éternel - zawieszka z diamentem";"1";"423";"749";"both";"http://localhost/BE-projekt/img/bizuteria/zawieszki/2Éternel - zawieszka z diamentem.jpg";"20";"14";"";"";"";"95";"";"";"";"";"20,14,,,,95,,,,";"";"";""
"Kolekcja Wiktoriańska - zawieszka z brylantami i szmaragdami";"1";"421";"329";"both";"http://localhost/BE-projekt/img/bizuteria/zawieszki/3Kolekcja Wiktoriańska - zawieszka z brylantami i szmaragdami.jpg";"";"14";"46";"";"";"";"";"";"";"";",14,46,,,,,,,";"";"";""
"Eclipse - złota zawieszka";"1";"432";"479";"both";"http://localhost/BE-projekt/img/bizuteria/zawieszki/4Eclipse - złota zawieszka.jpg";"";"14";"";"";"";"";"93";"";"";"";",14,,,,,93,,,";"";"";""
"Pavoni - srebrna zawieszka ";"1";"404";"399";"both";"http://localhost/BE-projekt/img/bizuteria/zawieszki/5Pavoni - srebrna zawieszka .jpg";"";"14";"";"";"";"";"";"";"";"";",14,,,,,,,,";"";"";""
"Kolekcja Wiktoriańska - zawieszka ze szmaragdami";"1";"454";"329";"both";"http://localhost/BE-projekt/img/bizuteria/zawieszki/6Kolekcja Wiktoriańska - zawieszka ze szmaragdami.jpg";"";"14";"46";"";"";"";"";"";"";"";",14,46,,,,,,,";"";"";""
"Kolekcja Wiktoriańska - zawieszka z London Blue Topazem";"1";"423";"2795";"both";"http://localhost/BE-projekt/img/bizuteria/zawieszki/7Kolekcja Wiktoriańska - zawieszka z London Blue Topazem.jpg";"";"14";"46";"";"";"";"";"";"";"";",14,46,,,,,,,";"";"";""
"Molly - złota zawieszka ";"1";"404";"1495";"both";"http://localhost/BE-projekt/img/bizuteria/zawieszki/8Molly - złota zawieszka .jpg";"";"14";"";"";"";"";"";"";"";"";",14,,,,,,,,";"";"";""
"Monogram – złota zawieszka";"1";"413";"1449";"both";"http://localhost/BE-projekt/img/bizuteria/zawieszki/9Monogram – złota zawieszka.jpg";"";"14";"";"";"";"";"";"";"";"";",14,,,,,,,,";"";"";""
"Geometric - Srebrna zawieszka";"1";"480";"1349";"both";"http://localhost/BE-projekt/img/bizuteria/zawieszki/10Geometric - Srebrna zawieszka.jpg";"";"14";"";"";"";"";"";"";"";"";",14,,,,,,,,";"";"";""
"Geometric - Srebrna zawieszka";"1";"411";"1449";"both";"http://localhost/BE-projekt/img/bizuteria/zawieszki/11Geometric - Srebrna zawieszka.jpg";"";"14";"";"";"";"";"";"";"";"";",14,,,,,,,,";"";"";""
"Monogram – złota zawieszka";"1";"476";"1695";"both";"http://localhost/BE-projekt/img/bizuteria/zawieszki/12Monogram – złota zawieszka.jpg";"";"14";"";"";"";"";"";"";"";"";",14,,,,,,,,";"";"";""
"Monogram – złota zawieszka";"1";"458";"445";"both";"http://localhost/BE-projekt/img/bizuteria/zawieszki/13Monogram – złota zawieszka.jpg";"";"14";"";"";"";"";"";"";"";"";",14,,,,,,,,";"";"";""
"Monogram – złota zawieszka";"1";"473";"445";"both";"http://localhost/BE-projekt/img/bizuteria/zawieszki/14Monogram – złota zawieszka.jpg";"";"14";"";"";"";"";"";"";"";"";",14,,,,,,,,";"";"";""
"Pavoni - srebrna zawieszka";"1";"472";"7595";"both";"http://localhost/BE-projekt/img/bizuteria/zawieszki/15Pavoni - srebrna zawieszka.jpg";"";"14";"";"";"";"";"";"";"";"";",14,,,,,,,,";"";"";""
"Monogram – złota zawieszka";"1";"459";"179";"both";"http://localhost/BE-projekt/img/bizuteria/zawieszki/16Monogram – złota zawieszka.jpg";"";"14";"";"";"";"";"";"";"";"";",14,,,,,,,,";"";"";""
"Monogram – złota zawieszka";"1";"496";"319";"both";"http://localhost/BE-projekt/img/bizuteria/zawieszki/17Monogram – złota zawieszka.jpg";"";"14";"";"";"";"";"";"";"";"";",14,,,,,,,,";"";"";""
"Éternel - zawieszka z diamentem";"1";"487";"1095";"both";"http://localhost/BE-projekt/img/bizuteria/zawieszki/18Éternel - zawieszka z diamentem.jpg";"20";"14";"";"";"";"95";"";"";"";"";"20,14,,,,95,,,,";"";"";""
"Scarlett - srebrna zawieszka ";"1";"496";"1595";"both";"http://localhost/BE-projekt/img/bizuteria/zawieszki/19Scarlett - srebrna zawieszka .jpg";"";"14";"";"";"";"";"";"";"";"";",14,,,,,,,,";"";"";""
"Compass - srebrna zawieszka";"1";"450";"349";"both";"http://localhost/BE-projekt/img/bizuteria/zawieszki/20Compass - srebrna zawieszka.jpg";"";"14";"";"";"";"";"";"";"";"";",14,,,,,,,,";"";"";""
"Złota zawieszka z kwarcem różowym i diamentami";"1";"436";"379";"both";"http://localhost/BE-projekt/img/bizuteria/zawieszki/21Złota zawieszka z kwarcem różowym i diamentami.jpg";"20";"14";"";"";"";"";"";"";"";"";"20,14,,,,,,,,";"";"";""
"Złota zawieszka ";"1";"448";"99";"both";"http://localhost/BE-projekt/img/bizuteria/zawieszki/22Złota zawieszka .jpg";"";"14";"";"";"";"";"";"";"";"";",14,,,,,,,,";"";"";""
"Zawieszka z diamentami";"1";"481";"79";"both";"http://localhost/BE-projekt/img/bizuteria/zawieszki/23Zawieszka z diamentami.jpg";"20";"14";"";"";"";"";"";"";"";"";"20,14,,,,,,,,";"";"";""
"Mini - złota zawieszka";"1";"408";"139";"both";"http://localhost/BE-projekt/img/bizuteria/zawieszki/24Mini - złota zawieszka.jpg";"";"14";"";"";"";"";"";"";"";"";",14,,,,,,,,";"";"";""
"Mini - Złota zawieszka";"1";"444";"379";"both";"http://localhost/BE-projekt/img/bizuteria/zawieszki/25Mini - Złota zawieszka.jpg";"";"14";"";"";"";"";"";"";"";"";",14,,,,,,,,";"";"";""
"Monogram – złota zawieszka";"1";"461";"139";"both";"http://localhost/BE-projekt/img/bizuteria/zawieszki/26Monogram – złota zawieszka.jpg";"";"14";"";"";"";"";"";"";"";"";",14,,,,,,,,";"";"";""
"Monogram – złota zawieszka";"1";"417";"219";"both";"http://localhost/BE-projekt/img/bizuteria/zawieszki/27Monogram – złota zawieszka.jpg";"";"14";"";"";"";"";"";"";"";"";",14,,,,,,,,";"";"";""
"Monogram – złota zawieszka";"1";"408";"139";"both";"http://localhost/BE-projekt/img/bizuteria/zawieszki/28Monogram – złota zawieszka.jpg";"";"14";"";"";"";"";"";"";"";"";",14,,,,,,,,";"";"";""
"Malena - złota zawieszka";"1";"465";"379";"both";"http://localhost/BE-projekt/img/bizuteria/zawieszki/29Malena - złota zawieszka.jpg";"";"14";"";"";"";"";"";"";"";"";",14,,,,,,,,";"";"";""
"Zawieszka z szafirami";"1";"496";"445";"both";"http://localhost/BE-projekt/img/bizuteria/zawieszki/30Zawieszka z szafirami.jpg";"";"14";"";"";"";"";"";"";"";"";",14,,,,,,,,";"";"";""
"Molly - złota zawieszka z diamentem";"1";"492";"59";"both";"http://localhost/BE-projekt/img/bizuteria/zawieszki/31Molly - złota zawieszka z diamentem.jpg";"20";"14";"";"";"";"";"";"";"";"";"20,14,,,,,,,,";"";"";""
"Złota zawieszka";"1";"482";"69";"both";"http://localhost/BE-projekt/img/bizuteria/zawieszki/32Złota zawieszka.jpg";"";"14";"";"";"";"";"";"";"";"";",14,,,,,,,,";"";"";""
"Złota zawieszka";"1";"427";"1695";"both";"http://localhost/BE-projekt/img/bizuteria/zawieszki/33Złota zawieszka.jpg";"";"14";"";"";"";"";"";"";"";"";",14,,,,,,,,";"";"";""
"Monogram – złota zawieszka";"1";"467";"199";"both";"http://localhost/BE-projekt/img/bizuteria/zawieszki/34Monogram – złota zawieszka.jpg";"";"14";"";"";"";"";"";"";"";"";",14,,,,,,,,";"";"";""
"Monogram – złota zawieszka";"1";"432";"379";"both";"http://localhost/BE-projekt/img/bizuteria/zawieszki/35Monogram – złota zawieszka.jpg";"";"14";"";"";"";"";"";"";"";"";",14,,,,,,,,";"";"";""
"Zawieszka z diamentami";"1";"440";"219";"both";"http://localhost/BE-projekt/img/bizuteria/zawieszki/36Zawieszka z diamentami";"20";"14";"";"";"";"";"";"";"";"";"20,14,,,,,,,,";"";"";""
"Metropolitan - zawieszka z diamentami ";"1";"490";"159";"both";"http://localhost/BE-projekt/img/bizuteria/zawieszki/37Metropolitan - zawieszka z diamentami .jpg";"20";"14";"";"";"";"";"";"";"";"";"20,14,,,,,,,,";"";"";""
"Zawieszka z diamentami";"1";"474";"139";"both";"http://localhost/BE-projekt/img/bizuteria/zawieszki/38Zawieszka z diamentami";"20";"14";"";"";"";"";"";"";"";"";"20,14,,,,,,,,";"";"";""
"Scarlett - srebrna zawieszka ";"1";"401";"139";"both";"http://localhost/BE-projekt/img/bizuteria/zawieszki/39Scarlett - srebrna zawieszka .jpg";"";"14";"";"";"";"";"";"";"";"";",14,,,,,,,,";"";"";""
"Monogram – złota zawieszka";"1";"473";"139";"both";"http://localhost/BE-projekt/img/bizuteria/zawieszki/40Monogram – złota zawieszka.jpg";"";"14";"";"";"";"";"";"";"";"";",14,,,,,,,,";"";"";""
"Zawieszka z szafirami i granatem";"1";"451";"965";"both";"http://localhost/BE-projekt/img/bizuteria/zawieszki/41Zawieszka z szafirami i granatem.jpg";"";"14";"";"";"";"";"";"";"";"";",14,,,,,,,,";"";"";""
"Monogram – złota zawieszka";"1";"494";"599";"both";"http://localhost/BE-projekt/img/bizuteria/zawieszki/42Monogram – złota zawieszka.jpg";"";"14";"";"";"";"";"";"";"";"";",14,,,,,,,,";"";"";""
"Monogram – złota zawieszka";"1";"426";"219";"both";"http://localhost/BE-projekt/img/bizuteria/zawieszki/43Monogram – złota zawieszka.jpg";"";"14";"";"";"";"";"";"";"";"";",14,,,,,,,,";"";"";""
"Monogram – złota zawieszka";"1";"459";"399";"both";"http://localhost/BE-projekt/img/bizuteria/zawieszki/44Monogram – złota zawieszka.jpg";"";"14";"";"";"";"";"";"";"";"";",14,,,,,,,,";"";"";""
"Monogram – złota zawieszka";"1";"410";"415";"both";"http://localhost/BE-projekt/img/bizuteria/zawieszki/45Monogram – złota zawieszka.jpg";"";"14";"";"";"";"";"";"";"";"";",14,,,,,,,,";"";"";""
"Monogram – złota zawieszka";"1";"499";"139";"both";"http://localhost/BE-projekt/img/bizuteria/zawieszki/46Monogram – złota zawieszka.jpg";"";"14";"";"";"";"";"";"";"";"";",14,,,,,,,,";"";"";""
"Space - złota zawieszka";"1";"464";"379";"both";"http://localhost/BE-projekt/img/bizuteria/zawieszki/47Space - złota zawieszka.jpg";"";"14";"";"";"";"";"";"";"";"";",14,,,,,,,,";"";"";""
"Monogram – złota zawieszka";"1";"490";"799";"both";"http://localhost/BE-projekt/img/bizuteria/zawieszki/48Monogram – złota zawieszka.jpg";"";"14";"";"";"";"";"";"";"";"";",14,,,,,,,,";"";"";""
"Monogram – złota zawieszka";"1";"485";"445";"both";"http://localhost/BE-projekt/img/bizuteria/zawieszki/49Monogram – złota zawieszka.jpg";"";"14";"";"";"";"";"";"";"";"";",14,,,,,,,,";"";"";""
"Monogram – złota zawieszka";"1";"459";"1495";"both";"http://localhost/BE-projekt/img/bizuteria/zawieszki/50Monogram – złota zawieszka.jpg";"";"14";"";"";"";"";"";"";"";"";",14,,,,,,,,";"";"";""
"Monogram – złota zawieszka";"1";"444";"89";"both";"http://localhost/BE-projekt/img/bizuteria/zawieszki/51Monogram – złota zawieszka.jpg";"";"14";"";"";"";"";"";"";"";"";",14,,,,,,,,";"";"";""
"Monogram – złota zawieszka";"1";"457";"379";"both";"http://localhost/BE-projekt/img/bizuteria/zawieszki/52Monogram – złota zawieszka.jpg";"";"14";"";"";"";"";"";"";"";"";",14,,,,,,,,";"";"";""
"Monogram – złota zawieszka";"1";"476";"1149";"both";"http://localhost/BE-projekt/img/bizuteria/zawieszki/53Monogram – złota zawieszka.jpg";"";"14";"";"";"";"";"";"";"";"";",14,,,,,,,,";"";"";""
"Monogram – złota zawieszka";"1";"428";"379";"both";"http://localhost/BE-projekt/img/bizuteria/zawieszki/54Monogram – złota zawieszka.jpg";"";"14";"";"";"";"";"";"";"";"";",14,,,,,,,,";"";"";""
"Namiko - srebrna zawieszka z perłą";"1";"438";"139";"both";"http://localhost/BE-projekt/img/bizuteria/zawieszki/55Namiko - srebrna zawieszka z perłą.jpg";"";"14";"";"";"";"";"";"";"";"";",14,,,,,,,,";"";"";""
"Złota zawieszka z cyrkoniami";"1";"481";"139";"both";"http://localhost/BE-projekt/img/bizuteria/zawieszki/56Złota zawieszka z cyrkoniami.jpg";"";"14";"";"";"";"";"";"";"";"";",14,,,,,,,,";"";"";""
"Kolekcja Wiktoriańska - zawieszka z brylantami i szafirem";"1";"498";"139";"both";"http://localhost/BE-projekt/img/bizuteria/zawieszki/57Kolekcja Wiktoriańska - zawieszka z brylantami i szafirem.jpg";"";"14";"46";"";"";"";"";"";"";"";",14,46,,,,,,,";"";"";""
"Royal Diamonds - złota zawieszka z diamentami";"1";"456";"139";"both";"http://localhost/BE-projekt/img/bizuteria/zawieszki/58Royal Diamonds - złota zawieszka z diamentami.jpg";"20";"14";"";"";"";"";"";"";"";"";"20,14,,,,,,,,";"";"";""
"Evelyn - zawieszka z diamentami i szafirami";"1";"460";"1349";"both";"http://localhost/BE-projekt/img/bizuteria/zawieszki/59Evelyn - zawieszka z diamentami i szafirami.jpg";"20";"14";"";"";"";"";"";"";"";"";"20,14,,,,,,,,";"";"";""
"Złota zawieszka";"1";"462";"139";"both";"http://localhost/BE-projekt/img/bizuteria/zawieszki/60Złota zawieszka.jpg";"";"14";"";"";"";"";"";"";"";"";",14,,,,,,,,";"";"";""
"Shackle - Stalowa zawieszka";"1";"425";"139";"both";"http://localhost/BE-projekt/img/bizuteria/zawieszki/61Shackle - Stalowa zawieszka.jpg";"";"14";"";"";"";"";"";"";"";"";",14,,,,,,,,";"";"";""
"Paisley- złota zawieszka";"1";"439";"139";"both";"http://localhost/BE-projekt/img/bizuteria/zawieszki/62Paisley- złota zawieszka.jpg";"";"14";"";"";"";"";"";"";"";"";",14,,,,,,,,";"";"";""
"Scarlett - srebrna zawieszka ";"1";"400";"139";"both";"http://localhost/BE-projekt/img/bizuteria/zawieszki/63Scarlett - srebrna zawieszka .jpg";"";"14";"";"";"";"";"";"";"";"";",14,,,,,,,,";"";"";""
"Złota zawieszka z Topazami i szafirami";"1";"405";"139";"both";"http://localhost/BE-projekt/img/bizuteria/zawieszki/64Złota zawieszka z Topazami i szafirami.jpg";"";"14";"";"";"";"";"";"";"";"";",14,,,,,,,,";"";"";""
"Monogram – złota zawieszka";"1";"482";"139";"both";"http://localhost/BE-projekt/img/bizuteria/zawieszki/65Monogram – złota zawieszka.jpg";"";"14";"";"";"";"";"";"";"";"";",14,,,,,,,,";"";"";""
"Zawieszka z diamentami";"1";"437";"139";"both";"http://localhost/BE-projekt/img/bizuteria/zawieszki/66Zawieszka z diamentami.jpg";"20";"14";"";"";"";"";"";"";"";"";"20,14,,,,,,,,";"";"";""
"Monogram – złota zawieszka";"1";"443";"69";"both";"http://localhost/BE-projekt/img/bizuteria/zawieszki/67Monogram – złota zawieszka.jpg";"";"14";"";"";"";"";"";"";"";"";",14,,,,,,,,";"";"";""
"Monogram – złota zawieszka";"1";"467";"349";"both";"http://localhost/BE-projekt/img/bizuteria/zawieszki/68Monogram – złota zawieszka.jpg";"";"14";"";"";"";"";"";"";"";"";",14,,,,,,,,";"";"";""
"Stalowy nieśmiertelnik";"1";"492";"3895";"both";"http://localhost/BE-projekt/img/bizuteria/zawieszki/69Stalowy nieśmiertelnik.jpg";"";"14";"";"";"";"";"";"";"";"";",14,,,,,,,,";"";"";""
"Stalowy nieśmiertelnik";"1";"488";"6195";"both";"http://localhost/BE-projekt/img/bizuteria/zawieszki/70Stalowy nieśmiertelnik.jpg";"";"14";"";"";"";"";"";"";"";"";",14,,,,,,,,";"";"";""
"Złota zawieszka";"1";"486";"2995";"both";"http://localhost/BE-projekt/img/bizuteria/zawieszki/71Złota zawieszka.jpg";"";"14";"";"";"";"";"";"";"";"";",14,,,,,,,,";"";"";""
"Zawieszka z diamentami i szafirami";"1";"404";"449";"both";"http://localhost/BE-projekt/img/bizuteria/zawieszki/72Zawieszka z diamentami i szafirami.jpg";"20";"14";"";"";"";"";"";"";"";"";"20,14,,,,,,,,";"";"";""
"Namiko - srebrna zawieszka z perłą";"1";"468";"139";"both";"http://localhost/BE-projekt/img/bizuteria/zawieszki/73Namiko - srebrna zawieszka z perłą.jpg";"";"14";"";"";"";"";"";"";"";"";",14,,,,,,,,";"";"";""
"Pavoni - srebrna zawieszka ";"1";"488";"219";"both";"http://localhost/BE-projekt/img/bizuteria/zawieszki/74Pavoni - srebrna zawieszka .jpg";"";"14";"";"";"";"";"";"";"";"";",14,,,,,,,,";"";"";""
"Paisley- złota zawieszka";"1";"469";"79";"both";"http://localhost/BE-projekt/img/bizuteria/zawieszki/75Paisley- złota zawieszka.jpg";"";"14";"";"";"";"";"";"";"";"";",14,,,,,,,,";"";"";""
"Infinity Love - srebrna zawieszka";"1";"416";"995";"both";"http://localhost/BE-projekt/img/bizuteria/zawieszki/76Infinity Love - srebrna zawieszka.jpg";"";"14";"";"";"";"";"";"";"";"";",14,,,,,,,,";"";"";""
"Złota zawieszka z ametrynem";"1";"403";"139";"both";"http://localhost/BE-projekt/img/bizuteria/zawieszki/77Złota zawieszka z ametrynem.jpg";"";"14";"";"";"";"";"";"";"";"";",14,,,,,,,,";"";"";""
"Dots - srebrna zawieszka";"1";"497";"4595";"both";"http://localhost/BE-projekt/img/bizuteria/zawieszki/78Dots - srebrna zawieszka.jpg";"";"14";"";"";"";"";"";"";"";"";",14,,,,,,,,";"";"";""
"Dots - srebrna zawieszka";"1";"433";"379";"both";"http://localhost/BE-projekt/img/bizuteria/zawieszki/79Dots - srebrna zawieszka.jpg";"";"14";"";"";"";"";"";"";"";"";",14,,,,,,,,";"";"";""
"Infinity Love - srebrna zawieszka";"1";"476";"379";"both";"http://localhost/BE-projekt/img/bizuteria/zawieszki/80Infinity Love - srebrna zawieszka.jpg";"";"14";"";"";"";"";"";"";"";"";",14,,,,,,,,";"";"";""
"Space - srebrna zawieszka";"1";"451";"99";"both";"http://localhost/BE-projekt/img/bizuteria/zawieszki/81Space - srebrna zawieszka.jpg";"";"14";"";"";"";"";"";"";"";"";",14,,,,,,,,";"";"";""
"Space - srebrna zawieszka";"1";"445";"129";"both";"http://localhost/BE-projekt/img/bizuteria/zawieszki/82Space - srebrna zawieszka.jpg";"";"14";"";"";"";"";"";"";"";"";",14,,,,,,,,";"";"";""
"Studio Y - srebrna zawieszka";"1";"486";"4695";"both";"http://localhost/BE-projekt/img/bizuteria/zawieszki/83Studio Y - srebrna zawieszka.jpg";"";"14";"";"";"48";"";"";"";"";"";",14,,,48,,,,,";"";"";""
"Srebrna zawieszka z cyrkoniami";"1";"472";"7495";"both";"http://localhost/BE-projekt/img/bizuteria/zawieszki/84Srebrna zawieszka z cyrkoniami.jpg";"";"14";"";"";"";"";"";"";"";"";",14,,,,,,,,";"";"";""
"Jubilé - złota zawieszka z białym topazem i diamentami";"1";"492";"49";"both";"http://localhost/BE-projekt/img/bizuteria/zawieszki/85Jubilé - złota zawieszka z białym topazem i diamentami.jpg";"20";"14";"";"";"";"";"";"";"112";"";"20,14,,,,,,,112,";"";"";""
"Letters To - zawieszka";"1";"499";"329";"both";"http://localhost/BE-projekt/img/bizuteria/zawieszki/86Letters To - zawieszka.jpg";"";"14";"";"";"";"";"";"";"";"";",14,,,,,,,,";"";"";""
"Letters To - zawieszka";"1";"450";"299";"both";"http://localhost/BE-projekt/img/bizuteria/zawieszki/87Letters To - zawieszka.jpg";"";"14";"";"";"";"";"";"";"";"";",14,,,,,,,,";"";"";""
"Letters To - zawieszka";"1";"411";"69";"both";"http://localhost/BE-projekt/img/bizuteria/zawieszki/88Letters To - zawieszka.jpg";"";"14";"";"";"";"";"";"";"";"";",14,,,,,,,,";"";"";""
"Between – złota zawieszka";"1";"497";"749";"both";"http://localhost/BE-projekt/img/bizuteria/zawieszki/89Between – złota zawieszka.jpg";"";"14";"";"";"";"";"";"";"";"";",14,,,,,,,,";"";"";""
"Believe - stalowy naszyjnik";"1";"419";"79";"both";"http://localhost/BE-projekt/img/bizuteria/zawieszki/90Believe - stalowy naszyjnik.jpg";"";"14";"";"";"";"";"";"";"";"";",14,,,,,,,,";"";"";""
